"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"452-827","120670","Wyszyńskiego","","51.121917","17.05303","","","0","","","0","",""
"452-833","120853","Piastowska","","51.116208","17.060989","","","0","","","0","",""
"452-837","124421","Mickiewicza","","51.108517","17.072661","","","0","","","0","",""
"452-839","110024","Hala Targowa","","51.112602","17.03949","","","0","","","0","",""
"452-848","110232","Renoma","","51.103784","17.030729","","","0","","","0","",""
"452-854","121008","Gajowa","","51.091938","17.040044","","","0","","","0","",""
"452-857","125007","Park Wschodni","","51.084885","17.072292","","","0","","","0","",""
"452-869","110256","pl. Orląt Lwowskich","","51.107507","17.022272","","","0","","","0","",""
"452-898","11728","Fiołkowa","","51.093079","16.978284","","","0","","","0","",""
"452-899","26326","Malinowa","","51.066718","17.010556","","","0","","","0","",""
"452-900","26325","Malinowa","","51.066967","17.010597","","","0","","","0","",""
"452-902","12322","DH Astra","","51.127848","16.975991","","","0","","","0","",""
"452-910","18302","Leśnica","","51.145181","16.871995","","","0","","","0","",""
"452-526","25501","Rakowiecka","","51.097104","17.067673","","","0","","","0","",""
"452-527","25502","Rakowiecka","","51.097231","17.068239","","","0","","","0","",""
"452-538","25511","Opatowice","","51.094776","17.129484","","","0","","","0","",""
"452-539","85512","Opatowice","","51.094799","17.129583","","","0","","","0","",""
"452-544","10102","Świdnicka","","51.107022","17.032851","","","0","","","0","",""
"452-545","10101","Świdnicka","","51.107433","17.032732","","","0","","","0","",""
"452-547","10123","Galeria Dominikańska","","51.108019","17.037383","","","0","","","0","",""
"452-557","24514","Okrzei","","51.106428","17.098464","","","0","","","0","",""
"452-558","24513","Okrzei","","51.106352","17.099253","","","0","","","0","",""
"452-559","24512","Partyzantów","","51.106313","17.092073","","","0","","","0","",""
"452-560","24511","Partyzantów","","51.106261","17.093992","","","0","","","0","",""
"452-561","24505","Spółdzielcza","","51.102111","17.102381","","","0","","","0","",""
"452-562","24506","Spółdzielcza","","51.101902","17.102689","","","0","","","0","",""
"452-571","24701","Monopolowa","","51.115394","17.112489","","","0","","","0","",""
"452-572","24702","Monopolowa","","51.115504","17.111987","","","0","","","0","",""
"452-575","24316","Sępolno","","51.11377","17.103791","","","0","","","0","",""
"452-577","24521","Libelta","","51.109459","17.108418","","","0","","","0","",""
"452-578","24522","Libelta","","51.110002","17.108677","","","0","","","0","",""
"452-581","24709","Niedziałkowskiego","","51.108756","17.139631","","","0","","","0","",""
"452-585","24714","Smocza","","51.103356","17.154742","","","0","","","0","",""
"452-586","24713","Smocza","","51.102742","17.155404","","","0","","","0","",""
"452-601","24123","Tczewska","","51.130607","17.11195","","","0","","","0","",""
"452-605","24133","Brücknera","","51.138453","17.081786","","","0","","","0","",""
"452-606","24134","Brücknera","","51.138584","17.081425","","","0","","","0","",""
"452-609","24306","Zacisze","","51.124352","17.077822","","","0","","","0","",""
"452-610","24305","Zacisze","","51.124193","17.078239","","","0","","","0","",""
"452-615","20722","Wyszyńskiego","","51.122681","17.052575","","","0","","","0","",""
"452-616","20721","Wyszyńskiego","","51.122799","17.052886","","","0","","","0","",""
"452-630","23718","Koszarowa","","51.140269","17.069875","","","0","","","0","",""
"452-639","23131","Broniewskiego","","51.135851","17.037383","","","0","","","0","",""
"452-642","23144","Bałtycka","","51.136632","17.030617","","","0","","","0","",""
"452-652","23111","Łużycka","","51.136117","17.016605","","","0","","","0","",""
"452-654","10706","Kleczkowska","","51.126714","17.027626","","","0","","","0","",""
"452-655","10705","Kleczkowska","","51.127445","17.027825","","","0","","","0","",""
"452-658","10716","Dubois","","51.117012","17.033261","","","0","","","0","",""
"452-665","23301","Osobowice","","51.137652","16.99364","","","0","","","0","",""
"452-688","23524","Żmigrodzka (Obwodnica)","","51.154337","17.028106","","","0","","","0","",""
"452-836","120826","Bujwida","","51.113673","17.067656","","","0","","","0","",""
"452-853","121005","Joannitów","","51.093422","17.036007","","","0","","","0","",""
"452-856","120205","Na Niskich Łąkach","","51.097054","17.056156","","","0","","","0","",""
"452-859","121009","Prudnicka","","51.0892","17.045132","","","0","","","0","",""
"452-860","121010","Prudnicka","","51.090043","17.044701","","","0","","","0","",""
"452-862","116406","Braterska","","51.067583","16.999439","","","0","","","0","",""
"452-886","20317","Kościuszki","","51.100042","17.044416","","","0","","","0","",""
"452-917","24534","Spółdzielcza","","51.102787","17.102717","","","0","","","0","",""
"452-928","11375","Jaworowa","","51.080338","17.021278","","","0","","","0","",""
"452-935","24126","Kowale (Stacja kolejowa)","","51.134169","17.101678","","","0","","","0","",""
"452-952","10535","PL. Jana Pawła Ii","","51.112234","17.022806","","","0","","","0","",""
"452-961","11362","Wiśniowa","","51.084316","17.023625","","","0","","","0","",""
"452-964","110654","Pomorska","","51.118012","17.030745","","","0","","","0","",""
"452-974","18329","Ratyń - skrzyżowanie","","51.130663","16.847594","","","0","","","0","",""
"452-981","18521","Brodzka","","51.156879","16.922992","","","0","","","0","",""
"452-998","23130","Kamieńskiego","","51.139431","17.031177","","","0","","","0","",""
"452-1025","18708","Główna","","51.162904","16.895723","","","0","","","0","",""
"452-1030","24110","C.H. Korona","","51.142124","17.092709","","","0","","","0","",""
"452-1042","12306","Małopanewska","","51.123902","16.986814","","","0","","","0","",""
"452-1043","12305","Małopanewska","","51.124054","16.987478","","","0","","","0","",""
"452-1045","12507","Bajana","","51.131192","16.965736","","","0","","","0","",""
"452-1051","18532","Królewiecka","","51.145264","16.946429","","","0","","","0","",""
"452-1052","18531","Królewiecka","","51.146096","16.944884","","","0","","","0","",""
"452-1063","18307","Pustecka","","51.139963","16.853915","","","0","","","0","",""
"452-1082","31453010","Bierzyce","","51.236008","17.184085","","","0","","","0","",""
"452-1085","31918001","Długołęka - Kościół","","51.172898","17.1936","","","0","","","0","",""
"452-1086","31918002","Długołęka - Kościół","","51.173032","17.192524","","","0","","","0","",""
"452-1138","12504","Metalowców","","51.132431","16.957775","","","0","","","0","",""
"452-1141","12321","DH Astra","","51.128422","16.975671","","","0","","","0","",""
"452-1143","12301","Niedźwiedzia","","51.121698","16.993344","","","0","","","0","",""
"452-1150","12705","Modra","","51.137736","16.964884","","","0","","","0","",""
"452-1157","11554","Mielecka","","51.089522","16.99969","","","0","","","0","",""
"452-1160","23302","Osobowice","","51.137478","16.99366","","","0","","","0","",""
"452-1162","23112","Łużycka","","51.13623","17.016402","","","0","","","0","",""
"452-1163","123001","most Osobowicki","","51.133153","17.026421","","","0","","","0","",""
"452-1164","123002","most Osobowicki","","51.133049","17.027631","","","0","","","0","",""
"452-1166","23147","Bałtycka","","51.137587","17.030609","","","0","","","0","",""
"452-1169","23514","Zajączkowska","","51.192845","16.977915","","","0","","","0","",""
"452-924","11374","Wiśniowa","","51.084458","17.025682","","","0","","","0","",""
"452-927","11371","Uniwersytet Ekonomiczny","","51.090243","17.028628","","","0","","","0","",""
"452-940","24721","Mikołowska","","51.110798","17.136804","","","0","","","0","",""
"452-944","10378","Grabiszyńska","","51.102461","17.014511","","","0","","","0","",""
"452-951","18517","Śliwowa","","51.1549","16.938993","","","0","","","0","",""
"452-957","24309","Szymanowskiego","","51.117158","17.082625","","","0","","","0","",""
"452-978","10372","pl. Orląt Lwowskich","","51.106512","17.021742","","","0","","","0","",""
"452-985","24300","Śniadeckich","","51.120111","17.077999","","","0","","","0","",""
"452-987","24127","Kowalska","","51.129011","17.11363","","","0","","","0","",""
"452-994","18530","Brodzka","","51.15816","16.922366","","","0","","","0","",""
"452-997","20322","Komuny Paryskiej","","51.101523","17.047433","","","0","","","0","",""
"452-1004","110104","Rynek","","51.111912","17.027184","","","0","","","0","",""
"452-1018","18736","Marszowicka","","51.163168","16.878511","","","0","","","0","",""
"452-1031","20318","pl. Wróblewskiego","","51.104224","17.048349","","","0","","","0","",""
"452-1041","11719","Grabiszyńska (Cmentarz)","","51.089904","16.976642","","","0","","","0","",""
"452-1047","25146","Blizanowicka","","51.076061","17.092412","","","0","","","0","",""
"452-1061","20920","PL. Grunwaldzki","","51.111981","17.064034","","","0","","","0","",""
"452-1114","26336","Świt","","51.060798","17.026899","","","0","","","0","",""
"452-1124","18723","Wilkszyńska","","51.173544","16.886673","","","0","","","0","",""
"452-1154","10377","pl. Legionów","","51.104165","17.020109","","","0","","","0","",""
"452-1158","11539","Gajowicka","","51.088445","17.005464","","","0","","","0","",""
"452-1159","11376","Jaworowa","","51.081712","17.023152","","","0","","","0","",""
"452-1175","110603","PL. Staszica","","51.122142","17.030767","","","0","","","0","",""
"452-1176","20905","pl. Bema","","51.116978","17.043369","","","0","","","0","",""
"452-1179","120805","Piastowska","","51.115785","17.060189","","","0","","","0","",""
"452-1180","24532","Mickiewicza","","51.109272","17.074749","","","0","","","0","",""
"452-1185","23717","Koszarowa","","51.140309","17.070103","","","0","","","0","",""
"452-1186","23719","Poprzeczna","","51.146609","17.074199","","","0","","","0","",""
"452-1188","24105","Brücknera","","51.139168","17.080806","","","0","","","0","",""
"452-1189","24124","Tczewska","","51.131465","17.11117","","","0","","","0","",""
"452-1191","29305","Mroźna","","51.134924","17.137901","","","0","","","0","",""
"452-1214","11716","Ostrowskiego","","51.095723","16.972847","","","0","","","0","",""
"452-1218","21125","Kamienna","","51.08499","17.047973","","","0","","","0","",""
"452-1238","24318","Stadion Olimpijski","","51.116968","17.09026","","","0","","","0","",""
"452-1240","12150","Wrocławski Park Technologiczny","","51.106115","16.970686","","","0","","","0","",""
"452-1244","20931","Katedra","","51.114199","17.050798","","","0","","","0","",""
"452-1251","12505","Pilczyce","","51.136429","16.950508","","","0","","","0","",""
"452-1253","20316","Na Niskich Łąkach","","51.096731","17.057121","","","0","","","0","",""
"452-1258","29928","Żmudzka","","51.145458","17.142077","","","0","","","0","",""
"452-1265","17118","Marchewkowa","","51.066698","16.974173","","","0","","","0","",""
"452-1276","24519","Monte Cassino","","51.106032","17.105515","","","0","","","0","",""
"452-1282","16519","Radio i Telewizja","","51.071858","17.006019","","","0","","","0","",""
"452-1284","16507","Zimowa","","51.070646","16.998756","","","0","","","0","",""
"452-1309","12529","Na Ostatnim Groszu","","51.122553","16.97484","","","0","","","0","",""
"452-1312","120628","Nowowiejska","","51.124239","17.044988","","","0","","","0","",""
"452-1330","10126","Galeria Dominikańska","","51.106709","17.038271","","","0","","","0","",""
"452-1352","25006","Armii Krajowej","","51.086891","17.069373","","","0","","","0","",""
"452-1359","24013","Bociania","","51.129732","17.098054","","","0","","","0","",""
"452-1364","23013","Broniewskiego","","51.135394","17.03647","","","0","","","0","",""
"452-1372","24410","Chełmońskiego","","51.103884","17.090712","","","0","","","0","",""
"452-1375","11609","Grabiszyńska (Cmentarz)","","51.090379","16.976738","","","0","","","0","",""
"452-1379","20632","Daszyńskiego","","51.126741","17.048447","","","0","","","0","",""
"452-1408","11659","Fat","","51.094241","16.980329","","","0","","","0","",""
"452-1418","10021","Galeria Dominikańska","","51.108529","17.038701","","","0","","","0","",""
"452-1436","24401","Hala Stulecia","","51.106895","17.07372","","","0","","","0","",""
"452-1439","10023","Hala Targowa","","51.112769","17.039573","","","0","","","0","",""
"452-1445","11604","Hutmen","","51.095897","16.98577","","","0","","","0","",""
"452-1448","11212","Jastrzębia","","51.08368","17.010291","","","0","","","0","",""
"452-1450","11236","Jaworowa","","51.081587","17.022278","","","0","","","0","",""
"452-1454","20625","Jedności Narodowej","","51.12102","17.04326","","","0","","","0","",""
"452-1473","20810","Katedra","","51.113626","17.052128","","","0","","","0","",""
"452-1478","10606","Kleczkowska","","51.127284","17.027584","","","0","","","0","",""
"452-1486","20261","Komuny Paryskiej","","51.101726","17.046116","","","0","","","0","",""
"452-1491","20264","Kościuszki","","51.100216","17.045439","","","0","","","0","",""
"452-1499","24010","Kwidzyńska","","51.131619","17.079472","","","0","","","0","",""
"452-1502","12205","Kwiska","","51.125488","16.983207","","","0","","","0","",""
"452-1503","18201","Leśnica","","51.144652","16.871705","","","0","","","0","",""
"452-1504","20821","most Grunwaldzki","","51.110138","17.055493","","","0","","","0","",""
"452-1515","11453","Mielecka","","51.089627","17.00042","","","0","","","0","",""
"452-1520","20205","Na Niskich Łąkach","","51.0971","17.056091","","","0","","","0","",""
"452-1525","12202","Niedźwiedzia","","51.121293","16.993618","","","0","","","0","",""
"452-1533","10053","Opera","","51.105636","17.031857","","","0","","","0","",""
"452-1536","11214","Orla","","51.080145","17.008187","","","0","","","0","",""
"452-689","23523","Żmigrodzka (Obwodnica)","","51.154137","17.028672","","","0","","","0","",""
"452-702","23554","Kątowa","","51.155672","17.044146","","","0","","","0","",""
"452-709","29101","Zielna","","51.145114","17.10726","","","0","","","0","",""
"452-710","29102","Zielna","","51.14545","17.107914","","","0","","","0","",""
"452-717","29533","Azaliowa","","51.163971","17.111973","","","0","","","0","",""
"452-729","29522","Królewska","","51.155583","17.129019","","","0","","","0","",""
